avg_rev_last_1000,time_to_converge,avg_regret_of_seller,no_sale_rate,price_volatility,winner_entropy,auction_type,alpha,gamma,reserve_price,init,exploration,asynchronous,n_bidders,median_opp_past_bid_index,winner_bid_index_state,auction_type_coded,alpha_coded,gamma_coded,reserve_price_coded,init_coded,exploration_coded,asynchronous_coded,n_bidders_coded,median_opp_past_bid_index_coded,winner_bid_index_state_coded,cell_id,replicate,seed,auction_type_code,theoretical_revenue,ratio_to_theory
0.5999999999999998,84980,0.23562799999999995,0.08347,0.28492708824539653,0.6925133071071932,second,0.01,0.95,0.5,random,egreedy,1,2,False,False,-1,-1,1,1,1,-1,1,-1,-1,-1,116,0,420116,0,1.0,0.5999999999999998
0.666,87134,0.34626799999999996,0.20804,0.3641572080516875,0.6931409305513179,second,0.01,0.95,0.5,zeros,boltzmann,0,2,False,True,-1,-1,1,1,-1,1,-1,-1,-1,1,104,0,420104,0,1.0,0.666
1.0,25166,0.037115999999999996,0.01177,0.132695148909069,1.38023327210417,second,0.01,0.95,0.5,random,egreedy,1,4,False,True,-1,-1,1,1,1,-1,1,1,-1,1,118,0,420118,0,1.0,1.0
1.0,27862,0.04021199999999999,0.01348,0.14043858108084117,1.3850842612733671,second,0.01,0.95,0.5,random,egreedy,1,4,True,False,-1,-1,1,1,1,-1,1,1,1,-1,119,0,420119,0,1.0,1.0
0.6418,90369,0.34756799999999993,0.2101,0.3652589292214497,0.693135730411693,second,0.01,0.95,0.5,zeros,boltzmann,0,2,True,False,-1,-1,1,1,-1,1,-1,-1,1,-1,105,0,420105,0,1.0,0.6418
0.6285999999999999,97838,0.34752,0.21032,0.36563294381113964,0.6931299179587693,second,0.01,0.95,0.5,random,boltzmann,0,2,True,True,-1,-1,1,1,1,1,-1,-1,1,1,121,0,420121,0,1.0,0.6285999999999999
0.7,76889,0.29625,0.08812,0.25958647403129465,0.6928394827712508,second,0.01,0.95,0.5,random,egreedy,1,2,True,True,-1,-1,1,1,1,-1,1,-1,1,1,117,0,420117,0,1.0,0.7
0.8378,1000,0.15259199999999998,0.04963,0.23747438079927694,1.3862729561272746,second,0.01,0.95,0.5,random,boltzmann,0,4,False,True,-1,-1,1,1,1,1,-1,1,-1,1,122,0,420122,0,1.0,0.8378
0.8548000000000001,1000,0.15274999999999997,0.05021,0.2381760640786559,1.3862710614625686,second,0.01,0.95,0.5,random,boltzmann,0,4,True,False,-1,-1,1,1,1,1,-1,1,1,-1,123,0,420123,0,1.0,0.8548000000000001
0.7464000000000001,49391,0.24644199999999997,0.0,0.23706779755167084,0.6929029556753667,second,0.01,0.95,0.0,zeros,boltzmann,1,2,True,False,-1,-1,1,-1,-1,1,1,-1,1,-1,77,0,420077,0,1.0,0.7464000000000001
0.8386000000000001,1000,0.15155199999999996,0.04907,0.23664317293342732,1.3862751478842543,second,0.01,0.95,0.5,random,boltzmann,1,4,False,False,-1,-1,1,1,1,1,1,1,-1,-1,126,0,420126,0,1.0,0.8386000000000001
0.8676000000000001,1488,0.144978,0.04448,0.22918852396226122,1.3862839531576248,second,0.01,0.95,0.5,random,boltzmann,1,4,True,True,-1,-1,1,1,1,1,1,1,1,1,127,0,420127,0,1.0,0.8676000000000001
1.0,57726,0.09160399999999998,0.0,0.20788628426137207,0.6928215100026397,second,0.1,0.0,0.0,zeros,egreedy,0,2,False,True,-1,1,-1,-1,-1,-1,-1,-1,-1,1,128,0,420128,0,1.0,1.0
1.0,54726,0.09233,0.0,0.2084734302015487,0.6917631619375078,second,0.1,0.0,0.0,zeros,egreedy,0,2,True,False,-1,1,-1,-1,-1,-1,-1,-1,1,-1,129,0,420129,0,1.0,1.0
1.0,23061,0.027195999999999994,0.0,0.09852297997929213,1.3861121587493828,second,0.1,0.0,0.0,zeros,egreedy,0,4,False,False,-1,1,-1,-1,-1,-1,-1,1,-1,-1,130,0,420130,0,1.0,1.0
1.0,23700,0.027357999999999993,0.0,0.09922066234409038,1.3862653694051421,second,0.1,0.0,0.0,zeros,egreedy,0,4,True,True,-1,1,-1,-1,-1,-1,-1,1,1,1,131,0,420131,0,1.0,1.0
1.0,77134,0.12739799999999998,0.0,0.21901540949440063,0.691670035295196,second,0.1,0.0,0.0,zeros,egreedy,1,2,False,False,-1,1,-1,-1,-1,-1,1,-1,-1,-1,132,0,420132,0,1.0,1.0
1.0,71064,0.12809,0.0,0.21782321249123104,0.6929936975054355,second,0.1,0.0,0.0,zeros,egreedy,1,2,True,True,-1,1,-1,-1,-1,-1,1,-1,1,1,133,0,420133,0,1.0,1.0
1.0,23877,0.028613999999999997,0.0,0.10133133278507687,1.3851369759627525,second,0.1,0.0,0.0,zeros,egreedy,1,4,False,True,-1,1,-1,-1,-1,-1,1,1,-1,1,134,0,420134,0,1.0,1.0
1.0,24707,0.028938,0.0,0.10282311100136972,1.3853273349319923,second,0.1,0.0,0.0,zeros,egreedy,1,4,True,False,-1,1,-1,-1,-1,-1,1,1,1,-1,135,0,420135,0,1.0,1.0
0.7372000000000001,1000,0.26510999999999996,0.0,0.26272473789120043,0.6931467573578857,second,0.1,0.0,0.0,zeros,boltzmann,0,2,False,False,-1,1,-1,-1,-1,1,-1,-1,-1,-1,136,0,420136,0,1.0,0.7372000000000001
0.7396000000000001,11462,0.26672399999999996,0.0,0.2623812261271755,0.6931342773024473,second,0.1,0.0,0.0,zeros,boltzmann,0,2,True,True,-1,1,-1,-1,-1,1,-1,-1,1,1,137,0,420137,0,1.0,0.7396000000000001
0.876,1000,0.12315999999999998,0.0,0.1741827040782178,1.3862859350298997,second,0.1,0.0,0.0,zeros,boltzmann,0,4,False,True,-1,1,-1,-1,-1,1,-1,1,-1,1,138,0,420138,0,1.0,0.876
0.874,1000,0.12407199999999997,0.0,0.17483403220197144,1.386288281548278,second,0.1,0.0,0.0,zeros,boltzmann,0,4,True,False,-1,1,-1,-1,-1,1,-1,1,1,-1,139,0,420139,0,1.0,0.874
0.7447999999999999,1000,0.264466,0.0,0.2612763572235345,0.6931468917579175,second,0.1,0.0,0.0,zeros,boltzmann,1,2,False,True,-1,1,-1,-1,-1,1,1,-1,-1,1,140,0,420140,0,1.0,0.7447999999999999
0.6554,75709,0.34811,0.2072,0.3622681712488691,0.693134956465516,second,0.01,0.95,0.5,zeros,boltzmann,1,2,True,True,-1,-1,1,1,-1,1,1,-1,1,1,109,0,420109,0,1.0,0.6554
0.875,1000,0.12340999999999998,0.0,0.17434899454829098,1.38629207657576,second,0.1,0.0,0.0,zeros,boltzmann,1,4,False,False,-1,1,-1,-1,-1,1,1,1,-1,-1,142,0,420142,0,1.0,0.875
0.8716000000000002,1000,0.12444199999999997,0.0,0.17504110556095098,1.3862827706401137,second,0.1,0.0,0.0,zeros,boltzmann,1,4,True,True,-1,1,-1,-1,-1,1,1,1,1,1,143,0,420143,0,1.0,0.8716000000000002
1.0,55532,0.09135399999999998,0.0,0.20681307184024897,0.6873341086622388,second,0.1,0.0,0.0,random,egreedy,0,2,False,False,-1,1,-1,-1,1,-1,-1,-1,-1,-1,144,0,420144,0,1.0,1.0
1.0,53943,0.091274,0.0,0.20776105728456426,0.6926929019640973,second,0.1,0.0,0.0,random,egreedy,0,2,True,True,-1,1,-1,-1,1,-1,-1,-1,1,1,145,0,420145,0,1.0,1.0
1.0,23328,0.02782399999999999,0.0,0.10069471199621158,1.386029842970087,second,0.1,0.0,0.0,random,egreedy,0,4,False,True,-1,1,-1,-1,1,-1,-1,1,-1,1,146,0,420146,0,1.0,1.0
1.0,23960,0.027252,0.0,0.09930824988891909,1.3859900820719493,second,0.1,0.0,0.0,random,egreedy,0,4,True,False,-1,1,-1,-1,1,-1,-1,1,1,-1,147,0,420147,0,1.0,1.0
1.0,74235,0.12711399999999998,0.0,0.21661955360493196,0.6857721874769366,second,0.1,0.0,0.0,random,egreedy,1,2,False,True,-1,1,-1,-1,1,-1,1,-1,-1,1,148,0,420148,0,1.0,1.0
1.0,77358,0.129352,0.0,0.21891381887857148,0.6927673556665267,second,0.1,0.0,0.0,random,egreedy,1,2,True,False,-1,1,-1,-1,1,-1,1,-1,1,-1,149,0,420149,0,1.0,1.0
1.0,23560,0.028561999999999994,0.0,0.10103371791634709,1.385187089555508,second,0.1,0.0,0.0,random,egreedy,1,4,False,False,-1,1,-1,-1,1,-1,1,1,-1,-1,150,0,420150,0,1.0,1.0
1.0,25375,0.029083999999999995,0.0,0.10198686652701903,1.3849536243705334,second,0.1,0.0,0.0,random,egreedy,1,4,True,True,-1,1,-1,-1,1,-1,1,1,1,1,151,0,420151,0,1.0,1.0
0.7364,1000,0.264484,0.0,0.26126043279455846,0.6931470453579391,second,0.1,0.0,0.0,random,boltzmann,0,2,False,True,-1,1,-1,-1,1,1,-1,-1,-1,1,152,0,420152,0,1.0,0.7364
0.7477999999999999,6045,0.26589,0.0,0.2620742411989397,0.6931297754569659,second,0.1,0.0,0.0,random,boltzmann,0,2,True,False,-1,1,-1,-1,1,1,-1,-1,1,-1,153,0,420153,0,1.0,0.7477999999999999
0.8672000000000001,1000,0.12462799999999999,0.0,0.17536436814815032,1.3862841687022531,second,0.1,0.0,0.0,random,boltzmann,0,4,False,False,-1,1,-1,-1,1,1,-1,1,-1,-1,154,0,420154,0,1.0,0.8672000000000001
0.8672000000000001,1000,0.12431999999999996,0.0,0.17559651932769052,1.3862831743548676,second,0.1,0.0,0.0,random,boltzmann,0,4,True,True,-1,1,-1,-1,1,1,-1,1,1,1,155,0,420155,0,1.0,0.8672000000000001
0.6654,91311,0.344388,0.2015,0.3587156331357751,0.6931442897247087,second,0.01,0.95,0.5,random,boltzmann,1,2,True,False,-1,-1,1,1,1,1,1,-1,1,-1,125,0,420125,0,1.0,0.6654
0.7380000000000001,1000,0.26670799999999995,0.0,0.26247522308972326,0.6931468605579112,second,0.1,0.0,0.0,random,boltzmann,1,2,True,True,-1,1,-1,-1,1,1,1,-1,1,1,157,0,420157,0,1.0,0.7380000000000001
0.875,1000,0.12523199999999998,0.0,0.17517804136363666,1.3862877981175021,second,0.1,0.0,0.0,random,boltzmann,1,4,False,True,-1,1,-1,-1,1,1,1,1,-1,1,158,0,420158,0,1.0,0.875
0.7462000000000001,25378,0.26352799999999993,0.0,0.26099538926195615,0.6931260554091876,second,0.1,0.0,0.0,zeros,boltzmann,1,2,True,False,-1,1,-1,-1,-1,1,1,-1,1,-1,141,0,420141,0,1.0,0.7462000000000001
0.8822000000000001,1000,0.12388999999999999,0.0,0.17469192282415347,1.386280146584572,second,0.1,0.0,0.0,random,boltzmann,1,4,True,False,-1,1,-1,-1,1,1,1,1,1,-1,159,0,420159,0,1.0,0.8822000000000001
1.0,76280,0.17840599999999998,0.07528,0.2733402626105419,0.6885480079015341,second,0.1,0.0,0.5,zeros,egreedy,0,2,False,False,-1,1,-1,1,-1,-1,-1,-1,-1,-1,160,0,420160,0,1.0,1.0
1.0,76852,0.179528,0.0757,0.2738132524477221,0.6918768198859588,second,0.1,0.0,0.5,zeros,egreedy,0,2,True,True,-1,1,-1,1,-1,-1,-1,-1,1,1,161,0,420161,0,1.0,1.0
1.0,24964,0.033446,0.0119,0.1309448933101249,1.3859937463938437,second,0.1,0.0,0.5,zeros,egreedy,0,4,False,True,-1,1,-1,1,-1,-1,-1,1,-1,1,162,0,420162,0,1.0,1.0
1.0,72508,0.16926399999999997,0.0757,0.27410380935696604,0.6891642995105638,second,0.1,0.0,0.5,zeros,egreedy,1,2,False,True,-1,1,-1,1,-1,-1,1,-1,-1,1,164,0,420164,0,1.0,1.0
1.0,26078,0.032867999999999994,0.01144,0.12906934018580862,1.3859757664898862,second,0.1,0.0,0.5,zeros,egreedy,0,4,True,False,-1,1,-1,1,-1,-1,-1,1,1,-1,163,0,420163,0,1.0,1.0
1.0,73976,0.16862599999999994,0.07505,0.2731067046485677,0.6921696974552538,second,0.1,0.0,0.5,zeros,egreedy,1,2,True,False,-1,1,-1,1,-1,-1,1,-1,1,-1,165,0,420165,0,1.0,1.0
1.0,27706,0.033446,0.01098,0.1278349134000567,1.3854970569066543,second,0.1,0.0,0.5,zeros,egreedy,1,4,False,False,-1,1,-1,1,-1,-1,1,1,-1,-1,166,0,420166,0,1.0,1.0
1.0,28140,0.03421,0.01126,0.12944062692987854,1.3858982367976393,second,0.1,0.0,0.5,zeros,egreedy,1,4,True,True,-1,1,-1,1,-1,-1,1,1,1,1,167,0,420167,0,1.0,1.0
0.6552,74758,0.34562400000000004,0.20778,0.3640418253772497,0.6931461812149103,second,0.01,0.95,0.5,random,boltzmann,0,2,False,False,-1,-1,1,1,1,1,-1,-1,-1,-1,120,0,420120,0,1.0,0.6552
0.71,98354,0.26693399999999995,0.0,0.26309435502115963,0.6931469493579275,second,0.1,0.0,0.0,random,boltzmann,1,2,False,False,-1,1,-1,-1,1,1,1,-1,-1,-1,156,0,420156,0,1.0,0.71
0.8452000000000001,1000,0.15343199999999996,0.05063,0.2389096510733712,1.3862903802648836,second,0.1,0.0,0.5,zeros,boltzmann,0,4,True,True,-1,1,-1,1,-1,1,-1,1,1,1,171,0,420171,0,1.0,0.8452000000000001
0.6672,94420,0.339548,0.20251,0.36219436176726993,0.6931420684429652,second,0.01,0.95,0.5,random,boltzmann,1,2,False,True,-1,-1,1,1,1,1,1,-1,-1,1,124,0,420124,0,1.0,0.6672
0.665,90343,0.345452,0.20779,0.36418637494557643,0.6931471798409243,second,0.1,0.0,0.5,zeros,boltzmann,0,2,True,False,-1,1,-1,1,-1,1,-1,-1,1,-1,169,0,420169,0,1.0,0.665
0.65,61158,0.3472,0.20961,0.3650361078030501,0.6931331292351568,second,0.1,0.0,0.5,zeros,boltzmann,0,2,False,True,-1,1,-1,1,-1,1,-1,-1,-1,1,168,0,420168,0,1.0,0.65
0.844,1000,0.152336,0.04969,0.2376689780009162,1.3862633647541338,second,0.1,0.0,0.5,zeros,boltzmann,1,4,False,True,-1,1,-1,1,-1,1,1,1,-1,1,174,0,420174,0,1.0,0.844
0.8556000000000001,1000,0.151556,0.04865,0.23621765146576154,1.3862823071838772,second,0.1,0.0,0.5,zeros,boltzmann,1,4,True,False,-1,1,-1,1,-1,1,1,1,1,-1,175,0,420175,0,1.0,0.8556000000000001
1.0,77819,0.17945199999999997,0.07636,0.27445688130560686,0.6900565556798091,second,0.1,0.0,0.5,random,egreedy,0,2,False,True,-1,1,-1,1,1,-1,-1,-1,-1,1,176,0,420176,0,1.0,1.0
1.0,75036,0.17855199999999996,0.07528,0.27346806631853743,0.6919721115394284,second,0.1,0.0,0.5,random,egreedy,0,2,True,False,-1,1,-1,1,1,-1,-1,-1,1,-1,177,0,420177,0,1.0,1.0
1.0,27354,0.032999999999999995,0.01152,0.12944419647091174,1.3860710716003761,second,0.1,0.0,0.5,random,egreedy,0,4,False,False,-1,1,-1,1,1,-1,-1,1,-1,-1,178,0,420178,0,1.0,1.0
1.0,72954,0.16985,0.07542,0.2748224472272962,0.6874985107490927,second,0.1,0.0,0.5,random,egreedy,1,2,False,False,-1,1,-1,1,1,-1,1,-1,-1,-1,180,0,420180,0,1.0,1.0
1.0,25780,0.033672,0.01178,0.1310747741405645,1.3861370237088197,second,0.1,0.0,0.5,random,egreedy,0,4,True,True,-1,1,-1,1,1,-1,-1,1,1,1,179,0,420179,0,1.0,1.0
1.0,73454,0.16901199999999997,0.07465,0.2729258944402308,0.6922140092643425,second,0.1,0.0,0.5,random,egreedy,1,2,True,True,-1,1,-1,1,1,-1,1,-1,1,1,181,0,420181,0,1.0,1.0
1.0,29190,0.034018,0.01131,0.1291943329871709,1.385282250697299,second,0.1,0.0,0.5,random,egreedy,1,4,False,True,-1,1,-1,1,1,-1,1,1,-1,1,182,0,420182,0,1.0,1.0
1.0,27258,0.03369,0.01092,0.12802415358048652,1.3854779391790402,second,0.1,0.0,0.5,random,egreedy,1,4,True,False,-1,1,-1,1,1,-1,1,1,1,-1,183,0,420183,0,1.0,1.0
0.6512,44164,0.34753,0.20922,0.364593059588358,0.6931309890975386,second,0.1,0.0,0.5,zeros,boltzmann,1,2,True,True,-1,1,-1,1,-1,1,1,-1,1,1,173,0,420173,0,1.0,0.6512
0.8516,1000,0.15292599999999998,0.05026,0.23841400656001732,1.3862850896008043,second,0.1,0.0,0.5,random,boltzmann,0,4,False,True,-1,1,-1,1,1,1,-1,1,-1,1,186,0,420186,0,1.0,0.8516
0.8344000000000001,1000,0.15348599999999998,0.05029,0.238497060367628,1.3862788522777723,second,0.1,0.0,0.5,random,boltzmann,0,4,True,False,-1,1,-1,1,1,1,-1,1,1,-1,187,0,420187,0,1.0,0.8344000000000001
0.6622,82459,0.346148,0.20797,0.3640471976214073,0.6931448498959263,second,0.1,0.0,0.5,random,boltzmann,0,2,False,False,-1,1,-1,1,1,1,-1,-1,-1,-1,184,0,420184,0,1.0,0.6622
0.6534,88212,0.34706,0.20967,0.36524807514893215,0.6931436167155021,second,0.1,0.0,0.5,zeros,boltzmann,1,2,False,False,-1,1,-1,1,-1,1,1,-1,-1,-1,172,0,420172,0,1.0,0.6534
0.8434,1000,0.151908,0.04947,0.23720868351727767,1.386272363047361,second,0.1,0.0,0.5,random,boltzmann,1,4,False,False,-1,1,-1,1,1,1,1,1,-1,-1,190,0,420190,0,1.0,0.8434
0.8558,1000,0.151964,0.04938,0.23700409849620743,1.3862703423887086,second,0.1,0.0,0.5,random,boltzmann,1,4,True,True,-1,1,-1,1,1,1,1,1,1,1,191,0,420191,0,1.0,0.8558
0.6456000000000001,95882,0.34410799999999997,0.20679,0.363979236133052,0.6931412578571365,second,0.1,0.0,0.5,random,boltzmann,1,2,True,False,-1,1,-1,1,1,1,1,-1,1,-1,189,0,420189,0,1.0,0.6456000000000001
0.9977999999999999,54523,0.09218799999999999,0.0,0.20870211464189814,0.692920318401947,second,0.1,0.95,0.0,zeros,egreedy,0,2,False,False,-1,1,1,-1,-1,-1,-1,-1,-1,-1,192,0,420192,0,1.0,0.9977999999999999
1.0,55110,0.09268,0.0,0.20839006118334913,0.6931446717558474,second,0.1,0.95,0.0,zeros,egreedy,0,2,True,True,-1,1,1,-1,-1,-1,-1,-1,1,1,193,0,420193,0,1.0,1.0
1.0,22763,0.02757999999999999,0.0,0.10039991832666,1.3845471399954028,second,0.1,0.95,0.0,zeros,egreedy,0,4,False,True,-1,1,1,-1,-1,-1,-1,1,-1,1,194,0,420194,0,1.0,1.0
1.0,23537,0.027785999999999995,0.0,0.10020547991003285,1.38456593717157,second,0.1,0.95,0.0,zeros,egreedy,0,4,True,False,-1,1,1,-1,-1,-1,-1,1,1,-1,195,0,420195,0,1.0,1.0
0.9,86520,0.174478,0.0,0.22915546582178659,0.6931456667571814,second,0.1,0.95,0.0,zeros,egreedy,1,2,False,True,-1,1,1,-1,-1,-1,1,-1,-1,1,196,0,420196,0,1.0,0.9
1.0,21909,0.029622,0.0,0.10232759704009468,1.3853445386064316,second,0.1,0.95,0.0,zeros,egreedy,1,4,False,False,-1,1,1,-1,-1,-1,1,1,-1,-1,198,0,420198,0,1.0,1.0
1.0,90833,0.15348799999999999,0.0,0.23103383703691543,0.6931409853451518,second,0.1,0.95,0.0,zeros,egreedy,1,2,True,False,-1,1,1,-1,-1,-1,1,-1,1,-1,197,0,420197,0,1.0,1.0
1.0,23462,0.03249,0.0,0.10668833066460454,1.3851126296862462,second,0.1,0.95,0.0,zeros,egreedy,1,4,True,True,-1,1,1,-1,-1,-1,1,1,1,1,199,0,420199,0,1.0,1.0
0.7336,1000,0.265798,0.0,0.26168496937348157,0.6931471755579452,second,0.1,0.95,0.0,zeros,boltzmann,0,2,False,True,-1,1,1,-1,-1,1,-1,-1,-1,1,200,0,420200,0,1.0,0.7336
0.728,1000,0.26491,0.0,0.2617676295877701,0.6931469213579229,second,0.1,0.95,0.0,zeros,boltzmann,0,2,True,False,-1,1,1,-1,-1,1,-1,-1,1,-1,201,0,420201,0,1.0,0.728
0.6478,80906,0.346236,0.20864,0.3645510009641998,0.6931467433527463,second,0.1,0.0,0.5,random,boltzmann,1,2,False,True,-1,1,-1,1,1,1,1,-1,-1,1,188,0,420188,0,1.0,0.6478
0.8750000000000001,1000,0.12362599999999999,0.0,0.1742280463186108,1.3862895241984885,second,0.1,0.95,0.0,zeros,boltzmann,0,4,False,False,-1,1,1,-1,-1,1,-1,1,-1,-1,202,0,420202,0,1.0,0.8750000000000001
0.8858,1000,0.12426799999999998,0.0,0.17493960150863494,1.386285960987451,second,0.1,0.95,0.0,zeros,boltzmann,0,4,True,True,-1,1,1,-1,-1,1,-1,1,1,1,203,0,420203,0,1.0,0.8858
0.8722000000000001,1000,0.12062999999999996,0.0,0.1728907258935539,1.3862691473585123,second,0.1,0.95,0.0,zeros,boltzmann,1,4,False,True,-1,1,1,-1,-1,1,1,1,-1,1,206,0,420206,0,1.0,0.8722000000000001
0.7564000000000001,15392,0.23581399999999994,0.0,0.24477450317383959,0.6913340644961337,second,0.1,0.95,0.0,zeros,boltzmann,1,2,True,True,-1,1,1,-1,-1,1,1,-1,1,1,205,0,420205,0,1.0,0.7564000000000001
0.8754000000000001,1000,0.12403,0.0,0.17519406125779488,1.3862654054512342,second,0.1,0.95,0.0,zeros,boltzmann,1,4,True,False,-1,1,1,-1,-1,1,1,1,1,-1,207,0,420207,0,1.0,0.8754000000000001
0.9996,56832,0.09149599999999998,0.0,0.2073212048585479,0.6931450997565021,second,0.1,0.95,0.0,random,egreedy,0,2,False,True,-1,1,1,-1,1,-1,-1,-1,-1,1,208,0,420208,0,1.0,0.9996
0.648,95890,0.34732599999999997,0.20971,0.36524327471426493,0.6931440102339854,second,0.1,0.0,0.5,random,boltzmann,0,2,True,True,-1,1,-1,1,1,1,-1,-1,1,1,185,0,420185,0,1.0,0.648
0.9966,55020,0.09125799999999999,0.0,0.20713178760393103,0.6931151802166032,second,0.1,0.95,0.0,random,egreedy,0,2,True,False,-1,1,1,-1,1,-1,-1,-1,1,-1,209,0,420209,0,1.0,0.9966
1.0,83518,0.13357,0.0,0.22486674965410072,0.6897534017723386,second,0.1,0.95,0.0,random,egreedy,1,2,False,False,-1,1,1,-1,1,-1,1,-1,-1,-1,212,0,420212,0,1.0,1.0
1.0,21632,0.02766399999999999,0.0,0.10016138529393451,1.3848199221525488,second,0.1,0.95,0.0,random,egreedy,0,4,False,False,-1,1,1,-1,1,-1,-1,1,-1,-1,210,0,420210,0,1.0,1.0
1.0,26113,0.03243399999999999,0.0,0.10571487900953204,1.3860389086482203,second,0.1,0.95,0.0,random,egreedy,1,4,False,True,-1,1,1,-1,1,-1,1,1,-1,1,214,0,420214,0,1.0,1.0
1.0,22895,0.027701999999999994,0.0,0.10043206258959336,1.384648090890562,second,0.1,0.95,0.0,random,egreedy,0,4,True,True,-1,1,1,-1,1,-1,-1,1,1,1,211,0,420211,0,1.0,1.0
1.0,25844,0.032487999999999996,0.0,0.10655200540581108,1.385245622428278,second,0.1,0.95,0.0,random,egreedy,1,4,True,False,-1,1,1,-1,1,-1,1,1,1,-1,215,0,420215,0,1.0,1.0
0.734,1000,0.265856,0.0,0.26232458379648677,0.6931471773579454,second,0.1,0.95,0.0,random,boltzmann,0,2,True,True,-1,1,1,-1,1,1,-1,-1,1,1,217,0,420217,0,1.0,0.734
0.8797999999999999,1000,0.12441199999999997,0.0,0.17507956550094583,1.3862814776003418,second,0.1,0.95,0.0,random,boltzmann,0,4,False,True,-1,1,1,-1,1,1,-1,1,-1,1,218,0,420218,0,1.0,0.8797999999999999
0.8702000000000001,1000,0.12465999999999998,0.0,0.17458489167164493,1.3862846589021598,second,0.1,0.95,0.0,random,boltzmann,0,4,True,False,-1,1,1,-1,1,1,-1,1,1,-1,219,0,420219,0,1.0,0.8702000000000001
0.7474000000000001,27234,0.23865599999999998,0.0,0.2516412399905866,0.6931041207398925,second,0.1,0.95,0.0,random,boltzmann,1,2,False,True,-1,1,1,-1,1,1,1,-1,-1,1,220,0,420220,0,1.0,0.7474000000000001
0.8666000000000001,82730,0.17411399999999994,0.0,0.22506868952388734,0.6930973795312259,second,0.1,0.95,0.0,random,egreedy,1,2,True,True,-1,1,1,-1,1,-1,1,-1,1,1,213,0,420213,0,1.0,0.8666000000000001
0.8742000000000001,1000,0.12340399999999997,0.0,0.17482406237128797,1.3862605590077064,second,0.1,0.95,0.0,random,boltzmann,1,4,False,False,-1,1,1,-1,1,1,1,1,-1,-1,222,0,420222,0,1.0,0.8742000000000001
0.8846000000000002,1000,0.11782599999999999,0.0,0.17069924933636935,1.386209915707198,second,0.1,0.95,0.0,random,boltzmann,1,4,True,True,-1,1,1,-1,1,1,1,1,1,1,223,0,420223,0,1.0,0.8846000000000002
0.9992000000000001,75077,0.178058,0.075,0.27320129691493045,0.69314532904475,second,0.1,0.95,0.5,zeros,egreedy,0,2,False,True,-1,1,1,1,-1,-1,-1,-1,-1,1,224,0,420224,0,1.0,0.9992000000000001
0.9984,76698,0.179068,0.07533,0.27349342108357927,0.6931439510774853,second,0.1,0.95,0.5,zeros,egreedy,0,2,True,False,-1,1,1,1,-1,-1,-1,-1,1,-1,225,0,420225,0,1.0,0.9984
0.7350000000000001,22096,0.252034,0.0,0.25288428745969965,0.6918369119899839,second,0.1,0.95,0.0,random,boltzmann,1,2,True,False,-1,1,1,-1,1,1,1,-1,1,-1,221,0,420221,0,1.0,0.7350000000000001
0.9994,26972,0.033038,0.01086,0.12780019779327417,1.3861415488370974,second,0.1,0.95,0.5,zeros,egreedy,0,4,False,False,-1,1,1,1,-1,-1,-1,1,-1,-1,226,0,420226,0,1.0,0.9994
1.0,81077,0.18120799999999998,0.08313,0.2845467637067763,0.6883356692848591,second,0.1,0.95,0.5,zeros,egreedy,1,2,False,False,-1,1,1,1,-1,-1,1,-1,-1,-1,228,0,420228,0,1.0,1.0
0.5999999999999998,89262,0.24852,0.08616,0.27932097951997803,0.693146105481296,second,0.1,0.95,0.5,zeros,egreedy,1,2,True,True,-1,1,1,1,-1,-1,1,-1,1,1,229,0,420229,0,1.0,0.5999999999999998
1.0,32270,0.04084599999999999,0.01287,0.13874294318631125,1.3838123555704085,second,0.1,0.95,0.5,zeros,egreedy,1,4,False,True,-1,1,1,1,-1,-1,1,1,-1,1,230,0,420230,0,1.0,1.0
0.9987999999999999,28660,0.032957999999999994,0.01127,0.1288432001931029,1.3862060379739458,second,0.1,0.95,0.5,zeros,egreedy,0,4,True,True,-1,1,1,1,-1,-1,-1,1,1,1,227,0,420227,0,1.0,0.9987999999999999
0.7528,91736,0.264082,0.0,0.26119015539640844,0.6931442037549915,second,0.1,0.95,0.0,zeros,boltzmann,1,2,False,False,-1,1,1,-1,-1,1,1,-1,-1,-1,204,0,420204,0,1.0,0.7528
0.6442,98308,0.34657799999999994,0.20898,0.364929705444761,0.6931470881832704,second,0.1,0.95,0.5,zeros,boltzmann,0,2,False,False,-1,1,1,1,-1,1,-1,-1,-1,-1,232,0,420232,0,1.0,0.6442
0.8572000000000001,1000,0.151636,0.04891,0.23645575379761855,1.3862918439549137,second,0.1,0.95,0.5,zeros,boltzmann,0,4,False,True,-1,1,1,1,-1,1,-1,1,-1,1,234,0,420234,0,1.0,0.8572000000000001
0.8598000000000001,72446,0.15187199999999998,0.04897,0.23667804210783897,1.3862893733958632,second,0.1,0.0,0.5,zeros,boltzmann,0,4,False,False,-1,1,-1,1,-1,1,-1,1,-1,-1,170,0,420170,0,1.0,0.8598000000000001
0.8460000000000001,1000,0.151884,0.04889,0.23645221619600015,1.386288859517122,second,0.1,0.95,0.5,zeros,boltzmann,0,4,True,False,-1,1,1,1,-1,1,-1,1,1,-1,235,0,420235,0,1.0,0.8460000000000001
